filename,duration_sec,mean_L,median_L,std_L,min_L,max_L,range_L,skew_L,kurtosis_L,delta_L_std,mean_f1,median_f1,std_f1,min_f1,max_f1,range_f1,skew_f1,kurtosis_f1,mean_f2,median_f2,std_f2,min_f2,max_f2,range_f2,skew_f2,kurtosis_f2,mean_f2_f1,std_f2_f1
common_voice_en_32259958.mp3,1.9000,24.4576,22.8220,12.8613,7.2069,91.2880,84.0811,1.5398,4.0262,10.9872,452.5286,375.7339,237.7552,93.9335,1189.8239,1095.8904,1.0589,0.2852,6424.5545,5072.4070,3631.3868,2223.0920,14465.7534,12242.6614,0.9101,-0.4179,18.8248,18.1712
common_voice_en_32784.mp3,0.9000,15.4268,12.1717,10.5622,7.3030,91.2880,83.9850,4.5401,27.7493,11.7668,681.5395,704.5010,244.9730,93.9335,1174.1683,1080.2348,-0.0743,-0.6777,10091.5851,8900.1957,5298.3211,2818.0039,21698.6301,18880.6262,1.1770,0.4850,18.3398,18.1413
common_voice_en_13771.mp3,0.8900,26.6793,22.8220,16.2198,7.3030,91.2880,83.9850,1.6497,3.8271,18.1628,448.0310,375.7339,267.4558,93.9335,1174.1683,1080.2348,1.1304,0.4525,10983.3550,8594.9119,6878.2391,2066.5362,21698.6301,19632.0939,0.3211,-1.5005,36.8210,33.3124
common_voice_en_32260065.mp3,2.3100,23.3384,22.8220,9.6575,8.8343,68.4660,59.6317,1.4707,3.7548,6.3601,427.7836,375.7339,167.9937,125.2446,970.6458,845.4012,0.8068,-0.0454,5991.4098,5009.7847,3316.7532,1816.0470,14434.4423,12618.3953,1.3471,0.7706,16.9693,13.8930
common_voice_en_25984.mp3,1.3800,18.1293,15.2147,11.1919,7.3030,91.2880,83.9850,3.3042,15.2221,11.0478,585.3825,563.6008,237.0126,93.9335,1174.1683,1080.2348,0.4924,-0.0010,10382.3705,11483.3659,4864.0433,2864.9706,21651.6634,18786.6928,0.5085,0.0425,23.0396,23.6256
common_voice_en_32259974.mp3,2.7700,24.6254,22.8220,14.1800,7.2069,91.2880,84.0811,1.9642,5.9683,15.4157,460.6244,375.7339,250.9332,93.9335,1189.8239,1095.8904,1.1030,0.4387,7017.9940,5416.8297,3951.1931,1847.3581,14434.4423,12587.0841,0.7944,-0.8004,20.7860,19.4136
common_voice_en_41181.mp3,0.7200,23.2021,18.2576,15.3219,8.2989,91.2880,82.9891,2.0971,4.8532,17.5680,488.5845,469.6673,223.1482,93.9335,1033.2681,939.3346,0.4668,-0.1609,15504.8924,19091.9765,7009.8533,2254.4031,21651.6634,19397.2603,-0.7173,-1.1711,43.8156,37.2020
common_voice_en_32914039.mp3,3.3800,20.5621,18.2576,10.0152,7.4017,91.2880,83.8863,3.0639,15.7848,8.8648,489.9547,469.6673,190.4515,93.9335,1158.5127,1064.5793,0.9669,1.2412,6522.0764,3225.0489,4494.9257,1816.0470,14465.7534,12649.7065,0.6886,-1.2398,15.9975,16.1184
common_voice_en_32259988.mp3,2.1000,22.8394,21.0665,11.4704,7.4017,91.2880,83.8863,2.6260,11.4960,11.8371,450.4333,407.0450,187.6401,93.9335,1158.5127,1064.5793,0.9671,1.1402,8023.7070,7076.3209,4293.9391,1722.1135,14465.7534,12743.6399,0.2619,-1.4401,21.0087,16.2822
common_voice_en_32260023.mp3,1.1000,28.9009,24.8967,19.2829,7.2069,91.2880,84.0811,1.1956,1.4067,17.0459,468.5287,344.4227,319.8681,93.9335,1189.8239,1095.8904,0.8539,-0.6255,6427.0415,4477.4951,3611.4614,1628.1800,14465.7534,12837.5734,1.1031,-0.1962,22.5297,22.3190
common_voice_en_32389124.mp3,1.5000,28.0775,24.8967,14.7441,7.2069,91.2880,84.0811,1.9958,4.7477,14.2562,379.4912,344.4227,189.1816,93.9335,1189.8239,1095.8904,1.8123,4.2482,6840.0261,5338.5519,3865.0896,1628.1800,14465.7534,12837.5734,0.5324,-1.0837,23.1050,21.0444
common_voice_en_32193786.mp3,1.6500,22.9419,21.0665,10.6150,8.5583,68.4660,59.9078,1.4556,2.7174,10.0193,449.1727,407.0450,189.6816,125.2446,1001.9569,876.7123,0.7220,-0.2607,7126.4188,5823.8748,4229.2323,2129.1585,14465.7534,12336.5949,0.6268,-1.1141,21.0524,19.0089
common_voice_en_33000093.mp3,2.3000,18.5920,14.4139,13.3532,7.2069,91.2880,84.0811,3.2643,13.6276,13.7085,599.9489,594.9119,249.7142,93.9335,1189.8239,1095.8904,0.0687,-0.8783,6232.9618,3569.4716,3991.7934,2317.0254,14465.7534,12148.7280,0.8781,-0.7116,12.8708,14.9353
common_voice_en_32886864.mp3,3.8800,21.1994,18.2576,12.8952,7.2069,91.2880,84.0811,2.4234,8.7316,12.2793,525.1881,469.6673,253.5076,93.9335,1189.8239,1095.8904,0.7281,-0.2428,7440.4342,5636.0078,4564.1634,1377.6908,14434.4423,13056.7515,0.3665,-1.5122,19.3312,20.3103
common_voice_en_37206585.mp3,1.9600,18.6896,13.6932,13.5423,7.2069,91.2880,84.0811,3.1887,12.4813,13.1527,598.1070,626.2231,251.9423,93.9335,1189.8239,1095.8904,0.2334,-0.4470,5772.7545,4039.1389,3282.3248,1315.0685,14465.7534,13150.6849,1.1004,0.1811,13.5821,15.8854
common_voice_en_37811277.mp3,3.1700,21.7128,19.5617,11.7150,7.2069,91.2880,84.0811,2.1294,6.8695,10.5102,496.0398,438.3562,236.7020,93.9335,1189.8239,1095.8904,0.9765,0.2769,5184.0209,4414.8728,2627.7359,2066.5362,14434.4423,12367.9061,1.5702,2.2457,12.3578,8.0178
common_voice_en_17184.mp3,1.2500,20.1311,15.2147,14.2558,7.3030,91.2880,83.9850,2.7067,9.0475,13.9448,562.4736,563.6008,242.5932,93.9335,1174.1683,1080.2348,0.1691,-0.5593,8740.6967,5119.3738,6176.8601,3240.7045,21698.6301,18457.9256,1.0193,-0.4527,22.2196,25.3581
common_voice_en_38568318.mp3,1.5900,27.5651,22.8220,13.4806,9.4436,91.2880,81.8444,1.8051,3.9096,14.5826,372.1892,375.7339,148.1990,93.9335,908.0235,814.0900,0.7124,0.6550,6133.8355,5729.9413,2951.6900,2410.9589,14434.4423,12023.4834,0.7865,-0.1918,19.1568,11.5886
common_voice_en_18823.mp3,1.9000,13.3652,10.7398,8.9516,7.3030,60.8587,53.5556,3.4626,13.1523,7.3496,773.2207,798.4344,237.4698,140.9002,1174.1683,1033.2681,-0.6705,0.2252,7954.9284,6058.7084,4859.2161,4180.0391,21698.6301,17518.5910,1.9774,2.3651,15.1776,24.4581
common_voice_en_32459902.mp3,3.8600,22.6219,22.8220,10.7007,7.2069,91.2880,84.0811,2.0851,9.4295,9.6402,464.2325,375.7339,223.5460,93.9335,1189.8239,1095.8904,1.1942,0.6859,6678.6855,5667.3190,4058.6327,2097.8474,14465.7534,12367.9061,0.5625,-1.1490,17.9718,14.5558
common_voice_en_13353.mp3,1.1400,15.3155,13.0411,8.8191,7.6073,60.8587,53.2513,2.6810,8.1022,9.6172,670.3059,657.5342,226.8952,140.9002,1127.2016,986.3014,-0.2012,-0.3828,10838.6034,8454.0117,6732.0785,2207.4364,21651.6634,19444.2270,0.4694,-1.3234,20.7161,21.3554
common_voice_en_35051724.mp3,2.4700,20.1905,17.1165,12.2224,7.2069,91.2880,84.0811,2.1462,6.9391,9.5886,557.1357,500.9785,270.3524,93.9335,1189.8239,1095.8904,0.5570,-0.6863,4628.2197,2943.2485,3233.4098,2254.4031,14465.7534,12211.3503,1.9328,2.6965,11.1948,14.4668
common_voice_en_32534478.mp3,2.0900,29.2003,24.8967,17.1758,7.2069,91.2880,84.0811,1.4284,2.1777,15.9148,404.9476,344.4227,249.2037,93.9335,1189.8239,1095.8904,1.5436,2.0889,6023.4272,5792.5636,2910.8352,1628.1800,14465.7534,12837.5734,0.4100,-0.4743,20.6152,17.9301
common_voice_en_30531192.mp3,2.1600,28.4500,24.8967,16.3875,7.4017,91.2880,83.8863,1.6813,3.4969,16.4726,395.5932,344.4227,202.6745,93.9335,1158.5127,1064.5793,0.9173,0.3562,6924.5488,6716.2427,3090.4307,2066.5362,14465.7534,12399.2172,0.1540,-0.8007,22.2106,15.5552
common_voice_en_34943619.mp3,3.2000,22.8094,21.0665,12.3724,7.2069,91.2880,84.0811,2.1122,6.7037,11.3220,472.1135,407.0450,224.7615,93.9335,1189.8239,1095.8904,1.0492,0.7418,7161.7417,5604.6967,3801.6352,1784.7358,14465.7534,12681.0176,0.6143,-0.8820,19.5784,17.0957
common_voice_en_36824852.mp3,1.7000,24.3276,21.0665,13.9525,8.0548,91.2880,83.2332,2.0328,5.7489,9.7851,452.9066,407.0450,221.1464,93.9335,1064.5793,970.6458,0.9167,0.2753,6172.7179,5698.6301,3644.8157,1878.6693,14465.7534,12587.0841,1.0548,0.0647,16.8510,16.4246
common_voice_en_38598059.mp3,2.2100,25.1417,19.5617,14.2723,8.2989,91.2880,82.9891,1.9777,5.3686,10.9659,431.1305,438.3562,190.2979,93.9335,1033.2681,939.3346,0.4961,-0.2353,7515.9522,8391.3894,3841.3876,2066.5362,14497.0646,12430.5284,0.3813,-1.0164,21.2478,17.6083
common_voice_en_16633.mp3,0.6500,26.1896,20.2862,21.6421,7.6073,91.2880,83.6807,1.9973,3.4653,29.8489,510.8535,422.7006,291.8000,93.9335,1127.2016,1033.2681,0.4885,-0.8266,12421.6167,12868.8845,5834.3141,2771.0372,21651.6634,18880.6262,-0.2577,-1.1074,34.7944,30.9603
common_voice_en_32569430.mp3,1.7600,32.3608,32.3312,19.2924,7.2069,91.2880,84.0811,0.9347,0.7637,17.2678,399.0393,266.1448,280.2294,93.9335,1189.8239,1095.8904,1.2527,0.5734,7477.4951,5448.1409,3754.4234,2630.1370,14465.7534,11835.6164,0.8713,-0.7602,31.6266,29.5584
common_voice_en_30531450.mp3,3.7000,28.5598,24.8967,19.0656,7.6073,91.2880,83.6807,1.5048,2.2749,16.2732,437.6792,344.4227,254.9548,93.9335,1127.2016,1033.2681,0.7022,-0.5334,6388.1525,5823.8748,3529.6270,2223.0920,14497.0646,12273.9726,0.6894,-0.4511,22.1771,22.6806
common_voice_en_13628.mp3,1.1200,22.7777,14.0443,20.0279,7.3030,91.2880,83.9850,1.8725,3.0357,22.9520,613.9223,610.5675,335.9209,93.9335,1174.1683,1080.2348,0.0970,-1.2714,9730.9198,7514.6771,6210.1390,2724.0705,21698.6301,18974.5597,0.6631,-0.9763,30.0643,41.1399
common_voice_en_38077736.mp3,3.4800,30.3248,27.3864,14.1376,9.1288,91.2880,82.1592,1.5285,3.3537,11.7754,340.6438,313.1115,146.9096,93.9335,939.3346,845.4012,0.9654,1.0584,6774.0063,5855.1859,3830.9561,2223.0920,14465.7534,12242.6614,0.4703,-1.0128,23.8395,18.3723
common_voice_en_26268.mp3,0.1500,29.0624,26.0823,14.2067,10.1431,60.8587,50.7156,0.4935,-0.4648,15.8381,391.3894,328.7671,224.0444,140.9002,845.4012,704.5010,0.9796,-0.3483,14190.2153,13949.1194,5575.1408,4367.9061,21557.7299,17189.8239,-0.2142,-1.0373,52.4187,35.4345
common_voice_en_24261.mp3,1.6700,22.2928,18.2576,13.5002,7.3030,91.2880,83.9850,2.6933,8.6035,12.7640,476.4170,469.6673,198.9495,93.9335,1174.1683,1080.2348,1.0317,2.2964,8363.1719,4133.0724,5696.2392,2911.9374,21698.6301,18786.6928,0.8471,-0.7013,21.0897,18.5775
common_voice_en_32639110.mp3,1.9800,25.9522,21.0665,17.5602,7.2069,91.2880,84.0811,1.8828,4.0244,15.3949,477.0998,407.0450,293.7233,93.9335,1189.8239,1095.8904,1.1538,0.3588,9407.5787,11303.3268,3945.8249,2974.5597,14465.7534,11491.1937,-0.2304,-1.4490,29.6398,24.5677
common_voice_en_12978.mp3,0.1100,24.5286,22.8220,15.9759,7.9381,60.8587,52.9206,0.9315,0.0603,20.4737,542.2523,375.7339,346.5042,140.9002,1080.2348,939.3346,0.5113,-1.4787,10567.5147,6951.0763,6182.5711,4320.9393,21557.7299,17236.7906,0.8531,-0.9147,36.2891,34.1487
common_voice_en_9114.mp3,0.9400,22.3221,16.5978,14.2522,8.2989,91.2880,82.9891,2.1118,5.6147,11.6771,505.6418,516.6341,231.9607,93.9335,1033.2681,939.3346,0.3353,-0.7340,9943.4567,8876.7123,4376.4488,2771.0372,21604.6967,18833.6595,0.7061,0.2149,26.0639,21.7937
common_voice_en_33077997.mp3,1.7500,30.1142,24.8967,18.0749,8.0548,91.2880,83.2332,1.4779,2.4833,16.5868,394.1627,344.4227,234.6502,93.9335,1064.5793,970.6458,1.2965,1.2459,8183.6623,8579.2564,4373.5194,2285.7143,14497.0646,12211.3503,-0.0026,-1.4898,29.1287,25.3785
common_voice_en_38159449.mp3,1.7300,20.2964,12.4484,17.3668,7.2069,91.2880,84.0811,2.1654,4.5542,12.7925,629.6619,688.8454,289.5362,93.9335,1189.8239,1095.8904,-0.3005,-1.0706,8852.7312,9894.3249,3963.4660,2003.9139,14434.4423,12430.5284,-0.1773,-1.3122,19.6168,17.8246
common_voice_en_38834846.mp3,3.9200,16.4386,15.2147,9.7996,7.2069,91.2880,84.0811,4.2232,26.0025,9.2144,625.1048,563.6008,229.7818,93.9335,1189.8239,1095.8904,0.3268,-0.3561,5555.8928,3381.6047,3758.7556,1534.2466,14434.4423,12900.1957,1.2392,0.2185,10.4162,10.3447
common_voice_en_32914562.mp3,1.0100,22.0311,21.0665,10.6159,7.8247,91.2880,83.4633,3.0906,16.6301,11.6765,462.5371,407.0450,198.2193,93.9335,1095.8904,1001.9569,1.1783,0.8794,6543.1013,5322.8963,4105.7137,1753.4247,14465.7534,12712.3288,0.6748,-0.9925,16.5998,14.7408
common_voice_en_31063562.mp3,1.2600,22.7773,19.5617,12.0233,7.4017,68.4660,61.0643,2.1778,5.3401,13.9335,460.4728,438.3562,209.4506,125.2446,1158.5127,1033.2681,1.4566,2.5660,5812.4437,5855.1859,2228.4217,2003.9139,12681.0176,10677.1037,0.5885,-0.2140,15.3575,9.4296
common_voice_en_32914752.mp3,2.4100,20.3149,18.2576,12.5013,7.6073,91.2880,83.6807,2.8411,10.8901,9.8697,533.4589,469.6673,232.2593,93.9335,1127.2016,1033.2681,0.4690,-0.6962,5541.4248,3600.7828,3637.5705,1628.1800,14465.7534,12837.5734,1.2500,0.0905,12.9147,15.3934
common_voice_en_31939659.mp3,1.8900,31.9364,30.4293,16.5255,8.2989,91.2880,82.9891,1.3884,2.2651,12.8949,344.9197,281.8004,190.4032,93.9335,1033.2681,939.3346,1.7814,3.8018,5736.2367,5573.3855,3054.3334,1690.8023,14465.7534,12774.9511,1.0107,0.5708,23.2019,21.3173
common_voice_en_13596.mp3,1.1100,19.6268,13.0411,16.0568,7.3030,91.2880,83.9850,2.2921,6.0979,17.5366,650.3411,657.5342,324.7959,93.9335,1174.1683,1080.2348,0.0178,-1.2722,11570.7410,10426.6145,7271.8934,2583.1703,21698.6301,19115.4599,0.2545,-1.6332,31.5210,39.6535
common_voice_en_32886903.mp3,2.6800,22.1643,20.3141,12.6153,7.2069,91.2880,84.0811,1.9219,5.0956,12.6560,496.6557,422.7006,238.6572,93.9335,1189.8239,1095.8904,0.7972,0.0875,6204.7492,5573.3855,3846.4821,1440.3131,14434.4423,12994.1292,0.9101,-0.3727,16.2750,16.4130
common_voice_en_16655.mp3,0.1000,32.9251,26.0823,24.8534,10.7398,91.2880,80.5483,1.2094,0.4099,24.7633,422.7006,328.7671,257.2474,93.9335,798.4344,704.5010,0.3286,-1.4440,11826.2231,8125.2446,6335.7686,3475.5382,21604.6967,18129.1585,0.4314,-1.3976,52.0516,66.0931
common_voice_en_33382598.mp3,4.2600,15.9121,13.6932,8.3832,7.2069,91.2880,84.0811,4.0463,24.4286,8.9220,621.8866,626.2231,197.9526,93.9335,1189.8239,1095.8904,0.0761,-0.0658,5309.2252,2630.1370,4327.7846,1502.9354,14465.7534,12962.8180,1.2018,-0.1518,9.9581,10.5333
common_voice_en_32825612.mp3,1.2200,27.8605,27.3864,15.8308,7.2069,91.2880,84.0811,1.6360,4.6985,13.2048,436.5596,313.1115,294.5525,93.9335,1189.8239,1095.8904,1.2863,0.2216,6394.9184,6481.4090,2251.8639,1847.3581,9330.7241,7483.3659,-0.4493,-1.0476,20.8267,15.2722
common_voice_en_32865314.mp3,5.4700,19.9042,17.1165,12.1808,7.2069,91.2880,84.0811,2.6980,10.4893,11.3672,548.7180,500.9785,243.2525,93.9335,1189.8239,1095.8904,0.4555,-0.6277,6329.8332,5573.3855,4243.5849,1283.7573,14465.7534,13181.9961,0.8038,-0.7586,14.0246,13.8824
common_voice_en_32644469.mp3,1.9300,21.7882,16.1097,16.1918,7.2069,91.2880,84.0811,2.3899,6.3508,14.4164,543.6460,532.2896,255.2364,93.9335,1189.8239,1095.8904,0.2442,-0.7039,5031.6863,2598.8258,4061.7304,1315.0685,14465.7534,13150.6849,1.2208,-0.0544,12.5856,15.7383
common_voice_en_30536383.mp3,2.6800,28.1963,22.8220,14.9372,7.4017,91.2880,83.8863,1.8166,4.6224,12.9746,383.6785,375.7339,192.2434,93.9335,1158.5127,1064.5793,1.4608,2.7575,7015.4511,5980.4305,3289.5434,1878.6693,14465.7534,12587.0841,0.6707,-0.4723,22.4662,14.9567
common_voice_en_12239.mp3,0.6600,22.0008,12.6064,18.5695,7.3030,91.2880,83.9850,1.9494,3.9802,15.4058,620.5302,681.0176,331.5525,93.9335,1174.1683,1080.2348,-0.0549,-1.4634,11877.6019,10590.9980,6635.3836,3569.4716,21698.6301,18129.1585,0.1891,-1.6580,26.1599,24.7266
common_voice_en_637943.mp3,2.5500,21.9889,18.2576,13.2598,7.3030,91.2880,83.9850,2.9623,10.9434,14.6284,475.9295,469.6673,178.5527,93.9335,1174.1683,1080.2348,0.3117,0.5372,12293.4960,12774.9511,6685.5485,2818.0039,21698.6301,18880.6262,-0.0545,-1.5186,33.0854,30.4890
common_voice_en_32193703.mp3,2.0700,23.8444,19.5617,13.6596,7.4017,91.2880,83.8863,2.8088,10.2573,13.4286,441.2301,438.3562,188.3862,93.9335,1158.5127,1064.5793,1.1744,2.5911,7157.2459,5855.1859,4054.5332,2410.9589,14465.7534,12054.7945,0.6352,-1.0501,21.0708,19.8808
common_voice_en_32248900.mp3,1.1900,23.7841,17.1165,16.0172,7.2069,91.2880,84.0811,1.7187,2.9334,15.0671,500.4522,500.9785,254.9548,93.9335,1189.8239,1095.8904,0.5585,-0.2526,5269.4831,4508.8063,3012.2867,2567.5147,14465.7534,11898.2387,2.1164,3.3926,16.4466,21.4539
common_voice_en_31063524.mp3,2.7000,22.9704,20.3141,9.3859,7.4017,68.4660,61.0643,1.3622,3.6078,7.6026,437.4284,422.7006,188.0771,125.2446,1158.5127,1033.2681,1.5626,3.3354,6449.8659,6262.2309,2448.9098,2129.1585,14465.7534,12336.5949,0.6687,0.7928,16.9892,8.6327
common_voice_en_38745205.mp3,2.4700,22.0549,21.0665,13.5657,7.2069,91.2880,84.0811,2.2982,7.9575,12.0209,519.4863,407.0450,273.5432,93.9335,1189.8239,1095.8904,0.7916,-0.4895,5622.6974,5573.3855,3156.1507,1471.6243,14465.7534,12994.1292,1.0574,0.8884,13.8104,11.3367
common_voice_en_38358199.mp3,3.5100,18.6692,18.2576,8.6637,7.2069,68.4660,61.2591,2.5183,11.6608,8.6643,548.8819,469.6673,244.2190,125.2446,1189.8239,1064.5793,1.1725,0.5885,5541.7175,6043.0528,2846.9923,1596.8689,14465.7534,12868.8845,1.4023,2.5688,12.1305,8.3827
common_voice_en_13663.mp3,0.3600,24.2369,18.2576,19.8648,7.3030,91.2880,83.9850,2.2575,4.7049,23.9942,524.4618,469.6673,281.4740,93.9335,1174.1683,1080.2348,0.6018,-0.4964,13719.5042,16978.4736,6574.1382,3240.7045,21651.6634,18410.9589,-0.4244,-1.2490,44.4267,48.4227
common_voice_en_18485968.mp3,0.8400,35.0800,30.4293,17.5953,7.6073,91.2880,83.6807,1.5291,2.7318,19.0878,312.5524,281.8004,192.2188,93.9335,1127.2016,1033.2681,2.6858,8.2923,8320.3802,9135.0294,2298.7838,3804.3053,13526.4188,9722.1135,-0.0827,-1.0216,34.3727,21.0686
common_voice_en_30531977.mp3,1.6400,26.5389,24.8967,12.3185,7.8247,91.2880,83.4633,1.3617,4.0392,9.9210,399.9809,344.4227,200.7075,93.9335,1095.8904,1001.9569,1.3863,1.8443,5978.3304,5103.7182,3446.4707,2379.6477,14497.0646,12117.4168,0.8266,-0.4792,17.6227,15.1755
common_voice_en_26073.mp3,0.1800,27.5131,17.7504,19.4826,9.6093,60.8587,51.2494,0.8675,-0.8788,19.7077,480.1044,493.1507,262.6946,140.9002,892.3679,751.4677,0.0420,-1.4515,7472.9289,3874.7554,6647.4084,3569.4716,21557.7299,17988.2583,1.4524,0.3520,36.3107,53.4473
common_voice_en_523053.mp3,0.5300,34.2799,30.4293,16.5269,7.9381,91.2880,83.3499,0.9345,1.1566,18.4377,329.6533,281.8004,215.2268,93.9335,1080.2348,986.3014,2.1301,4.2564,10656.1312,8782.7789,5862.4216,3616.4384,21651.6634,18035.2250,0.3989,-1.0416,41.6711,29.7482
common_voice_en_35024047.mp3,0.7500,20.2964,21.0665,9.6209,7.2069,68.4660,61.2591,2.3247,8.6633,11.2243,506.8232,407.0450,225.1324,125.2446,1189.8239,1064.5793,1.1698,0.8186,6865.9100,5823.8748,3964.4177,1753.4247,14465.7534,12712.3288,0.6416,-0.7342,15.8312,12.2622
common_voice_en_24416.mp3,1.1900,21.4944,18.2576,11.7161,7.6073,91.2880,83.6807,2.6575,10.6669,11.0160,487.8225,469.6673,210.0513,93.9335,1127.2016,1033.2681,1.0503,1.5441,7176.0430,4227.0059,4281.9471,2864.9706,21557.7299,18692.7593,1.0443,0.4738,17.8643,16.6766
common_voice_en_3546.mp3,0.0500,35.6458,30.4293,15.9484,15.2147,60.8587,45.6440,0.3689,-1.1530,24.1239,300.5871,281.8004,147.3289,140.9002,563.6008,422.7006,0.7946,-0.6237,6763.2094,6951.0763,2147.5663,3381.6047,9111.5460,5729.9413,-0.3697,-1.2726,25.7095,9.5136
common_voice_en_32865311.mp3,2.3300,25.7512,24.8967,14.5994,7.4017,91.2880,83.8863,2.0603,6.1136,13.3540,429.8901,344.4227,217.5689,93.9335,1158.5127,1064.5793,1.0129,0.5248,6127.0420,3131.1155,4303.0051,1596.8689,14465.7534,12868.8845,0.8802,-0.7958,17.1792,17.0651
common_voice_en_35892906.mp3,1.4500,20.0342,17.1165,12.2520,7.2069,91.2880,84.0811,2.9845,11.2242,14.4385,530.5621,500.9785,219.7720,93.9335,1189.8239,1095.8904,0.6710,0.3504,7189.0411,7671.2329,4307.9390,2003.9139,14465.7534,12461.8395,0.2397,-1.4232,16.1043,16.5637
common_voice_en_20286230.mp3,0.5100,21.4028,18.2576,11.9704,7.6073,45.6440,38.0367,0.8682,-0.5144,14.0134,531.3687,469.6673,261.0014,187.8669,1127.2016,939.3346,0.3972,-0.8776,8305.7442,8970.6458,2230.3768,3710.3718,12352.2505,8641.8787,-0.2414,-0.9977,20.2015,11.8533
common_voice_en_32914067.mp3,2.4600,19.4447,17.1165,10.4963,7.4017,91.2880,83.8863,3.9312,20.4691,8.1549,512.8156,500.9785,177.8170,93.9335,1158.5127,1064.5793,0.7832,1.3760,8275.3091,8454.0117,4411.8138,1753.4247,14465.7534,12712.3288,0.1003,-1.5319,18.4346,13.5389
common_voice_en_31066800.mp3,1.6900,27.9766,22.8220,15.5223,7.2069,91.2880,84.0811,2.0767,5.3784,16.3070,390.7410,375.7339,208.8392,93.9335,1189.8239,1095.8904,1.8847,4.2491,9984.7381,11397.2603,4217.6714,1690.8023,14465.7534,12774.9511,-0.6347,-1.0739,34.6605,26.9098
common_voice_en_10485.mp3,1.5400,20.6538,18.2576,10.8046,7.6073,60.8587,53.2513,1.9279,4.4188,10.9493,509.9245,469.6673,221.5532,140.9002,1127.2016,986.3014,0.7736,0.0553,9849.5946,6857.1429,5503.5278,3804.3053,21698.6301,17894.3249,1.1412,-0.3187,23.5491,16.8353
common_voice_en_31920824.mp3,3.4400,18.0887,14.4139,12.3483,7.2069,91.2880,84.0811,2.3997,7.2698,10.7102,629.7729,594.9119,280.2924,93.9335,1189.8239,1095.8904,0.1190,-1.0496,8889.1822,9737.7691,4016.9186,1659.4912,14465.7534,12806.2622,-0.1867,-1.2587,19.0514,17.0625
common_voice_en_2133.mp3,1.3500,31.1483,22.8220,22.6943,7.3030,91.2880,83.9850,1.3909,1.1783,26.1914,438.3562,375.7339,297.3736,93.9335,1174.1683,1080.2348,1.0649,0.0735,10476.7123,5917.8082,6723.1575,3193.7378,21698.6301,18504.8924,0.6282,-1.2689,43.8917,51.3620
common_voice_en_16612.mp3,0.7000,19.8338,14.0443,17.9565,7.3030,91.2880,83.9850,2.8675,8.2840,22.1677,628.6833,610.5675,287.4790,93.9335,1174.1683,1080.2348,-0.0101,-0.9519,6509.5890,3287.6712,5427.2980,2066.5362,21651.6634,19585.1272,1.5712,1.4049,16.7303,23.4233
common_voice_en_32865270.mp3,3.7900,19.5309,15.2147,11.2483,8.0548,91.2880,83.2332,2.5127,8.1419,9.6704,534.3550,563.6008,195.1299,93.9335,1064.5793,970.6458,-0.0867,-0.6397,7988.7230,7953.0333,4726.0331,1784.7358,14465.7534,12681.0176,0.1086,-1.5723,18.4969,18.1652
common_voice_en_26249.mp3,0.3000,30.8255,22.8220,22.2474,7.3030,91.2880,83.9850,0.7865,-0.2701,20.4567,496.2818,375.7339,358.4443,93.9335,1174.1683,1080.2348,0.6312,-1.1159,11309.5890,10473.5812,4860.5220,2958.9041,21463.7965,18504.8924,0.3509,-0.2115,43.4224,45.9233
common_voice_en_30531333.mp3,2.0000,27.1661,21.0665,18.1339,7.8247,91.2880,83.4633,1.7323,3.0651,15.1288,440.8611,407.0450,232.4705,93.9335,1095.8904,1001.9569,0.5839,-0.5831,7173.0724,5933.4638,3268.6944,2442.2701,14465.7534,12023.4834,0.4675,-0.8368,22.5671,18.3980
common_voice_en_39143020.mp3,3.0900,28.5866,27.3864,13.0318,7.2069,91.2880,84.0811,2.0894,7.6163,15.1001,362.5609,313.1115,182.5331,93.9335,1189.8239,1095.8904,2.0623,5.0119,5357.1460,3694.7162,3436.0382,1534.2466,14465.7534,12931.5068,1.4852,1.1258,18.4915,17.4523
common_voice_en_38077721.mp3,3.0300,29.8879,27.3864,14.6842,11.4110,91.2880,79.8770,1.7074,3.8921,12.2820,346.4894,313.1115,140.7041,93.9335,751.4677,657.5342,0.4719,-0.4197,6644.9917,5260.2740,3778.8232,2254.4031,14434.4423,12180.0391,0.7932,-0.6391,23.2420,17.1094
common_voice_en_20285155.mp3,1.1700,18.8965,15.2147,13.6020,7.3030,91.2880,83.9850,3.2255,12.7488,17.8314,590.4963,563.6008,254.8407,93.9335,1174.1683,1080.2348,0.4553,-0.1380,10493.2510,8266.1448,6204.7588,2724.0705,21698.6301,18974.5597,0.5518,-1.0908,24.7567,28.8396
common_voice_en_16290.mp3,0.3100,34.9496,30.4293,17.9486,8.2989,91.2880,82.9891,0.8598,1.1892,25.3146,342.4026,281.8004,239.8387,93.9335,1033.2681,939.3346,1.7471,2.2676,10000.8838,8360.0783,6294.9884,3099.8043,21651.6634,18551.8591,0.8020,-0.7518,42.3760,35.0430
common_voice_en_32371966.mp3,0.9500,33.9343,30.4293,18.3127,7.4017,91.2880,83.8863,1.0798,1.2809,20.3004,346.0707,281.8004,220.8605,93.9335,1158.5127,1064.5793,1.6580,2.6148,6213.7810,5729.9413,3401.2613,2379.6477,14434.4423,12054.7945,1.1077,0.3364,26.0173,20.8877
